data_frac,R2,MAPE,bp_error,Spearman
0.25,0.9289300079323737,0.005001079121460915,48.33002472706814,0.9780879799312063
0.5,0.8665740917580685,0.00634323077610697,61.17710466269981,0.9749132860925228
1.0,0.943266736489192,0.004437990156147611,42.833511271485264,0.9821778363652052
